id,filtered_words,features,label_index
F136,"miracle, drug, confirmed, sources, authority, summer, nearly, history","(200,[23,56,60,66,81,143,176,188],[0.6714286566053024,2.8844015909096608,2.8844015909096608,2.38796470459577,2.2276220545205905,2.849310271098391,3.6516567436233283,0.6406569979385486])",0.0
R108,"new, report, economic, growth, mother, stay, need, number., nation","(200,[14,33,102,105,120,137,144,154,185],[2.997730276216664,3.2208738275308737,4.270695952029551,0.6753425559264385,2.455405985391302,3.7316994512968646,2.324785802974238,3.3262343431887,0.6792718340663283])",1.0
R186,"new, report, research, mission, direction, specific, administration, college, tonight","(200,[32,57,59,69,105,154,185,189],[2.7508701982851385,3.383392757028649,2.6902455764687034,3.914021008090819,0.6753425559264385,3.3262343431887,1.3585436681326566,3.0811118851557153])",1.0
R248,"new, report, technology, breakthrough, dream, mean, city, lose, six","(200,[1,20,22,81,95,105,109,166,185],[4.270695952029551,2.579019941358479,3.6516567436233283,2.2276220545205905,3.5085558999826545,0.6753425559264385,4.019381523748645,3.383392757028649,0.6792718340663283])",1.0
F045,"immortal, jellyfish, confirmed, sources, garden, late, price, issue, eye","(200,[16,23,66,76,79,136,138,141,188],[3.2721671219184243,0.6714286566053024,2.38796470459577,2.057723017725193,4.137164559405029,4.137164559405029,4.270695952029551,3.172083663361442,0.6406569979385486])",0.0
F092,"secret, cure, confirmed, sources, energy, power, nature, buy.","(200,[11,23,56,92,107,126,147,188],[3.3262343431887,0.6714286566053024,2.8844015909096608,2.345405090176974,3.6516567436233283,3.914021008090819,2.324785802974238,0.6406569979385486])",0.0
R100,"new, report, technology, breakthrough, focus, goal, away, senior, measure","(200,[20,81,89,105,128,131,137,144,185],[2.579019941358479,2.2276220545205905,3.914021008090819,0.6753425559264385,2.7826188965997183,3.2721671219184243,3.7316994512968646,2.324785802974238,0.6792718340663283])",1.0
F075,"miracle, drug, confirmed, sources, character, campaign, chair, society.","(200,[23,48,56,60,67,75,81,188],[0.6714286566053024,3.8187108282864943,2.8844015909096608,2.8844015909096608,4.607168188650764,3.4440173788450834,2.2276220545205905,0.6406569979385486])",0.0
R059,"new, report, technology, breakthrough, player, perform, light, sort","(200,[4,20,81,98,105,120,185],[3.3262343431887,2.579019941358479,2.2276220545205905,3.6516567436233283,0.6753425559264385,4.910811970782604,0.6792718340663283])",1.0
F213,"hoax, confirmed, sources, wide, discuss, nothing, public., season","(200,[14,23,36,92,158,166,177,188],[2.997730276216664,0.6714286566053024,4.607168188650764,2.345405090176974,3.125563647726549,3.383392757028649,2.4789364828014966,0.6406569979385486])",0.0
R233,"new, report, education, around, word, clearly, player, network.","(200,[4,38,105,115,119,130,185,197],[3.3262343431887,3.914021008090819,0.6753425559264385,3.3262343431887,3.2208738275308737,2.366458499374806,0.6792718340663283,4.137164559405029])",1.0
F072,"mind, control, confirmed, sources, know, development, middle, wait","(200,[8,23,71,77,78,179,184,188],[2.5277266469709287,0.6714286566053024,3.5085558999826545,3.914021008090819,3.8187108282864943,3.5085558999826545,2.5530444549552183,0.6406569979385486])",0.0
R184,"new, report, budget, report, exactly, rule, commercial, pass., rule","(200,[43,96,105,143,171,185,191],[3.0385522707369192,3.4440173788450834,1.350685111852877,5.698620542196782,3.914021008090819,0.6792718340663283,2.324785802974238])",1.0
F134,"secret, cure, confirmed, sources, various, player, month., brother","(200,[4,23,47,81,91,92,147,188],[3.3262343431887,0.6714286566053024,2.849310271098391,2.2276220545205905,3.7316994512968646,2.345405090176974,2.324785802974238,0.6406569979385486])",0.0
R096,"new, report, research, anyone, month, foot., open, first, career","(200,[3,32,41,66,105,130,141,183,185],[3.577548771469606,2.7508701982851385,3.383392757028649,2.38796470459577,0.6753425559264385,2.366458499374806,3.172083663361442,4.137164559405029,0.6792718340663283])",1.0
R020,"new, report, policy, eye, detail, provide, artist., try","(200,[93,105,117,141,142,143,146,185],[3.0385522707369192,0.6753425559264385,3.914021008090819,3.172083663361442,2.4324164671666035,2.849310271098391,3.0385522707369192,0.6792718340663283])",1.0
R067,"new, report, policy, son, environment, order, eat., guy, service","(200,[6,7,9,26,52,94,105,142,185],[2.997730276216664,3.7316994512968646,3.577548771469606,3.2208738275308737,3.4440173788450834,3.577548771469606,0.6753425559264385,2.4324164671666035,0.6792718340663283])",1.0
R215,"new, report, education, suddenly, television, character, away, director., surface","(200,[8,67,81,105,113,130,137,181,185],[2.5277266469709287,4.607168188650764,2.2276220545205905,0.6753425559264385,3.5085558999826545,2.366458499374806,3.7316994512968646,4.607168188650764,0.6792718340663283])",1.0
R127,"new, report, policy, far, stay, process, compare, federal., probably","(200,[33,40,46,97,105,142,158,182,185],[3.2208738275308737,4.019381523748645,3.914021008090819,3.172083663361442,0.6753425559264385,2.4324164671666035,3.125563647726549,3.577548771469606,0.6792718340663283])",1.0
R235,"new, report, technology, breakthrough, black, especially, management, story, less","(200,[20,41,55,81,105,148,173,185,195],[2.579019941358479,3.383392757028649,3.2721671219184243,2.2276220545205905,0.6753425559264385,3.2208738275308737,3.7316994512968646,0.6792718340663283,4.42484663185681])",1.0
R163,"new, report, climate, change, offer, account, party, past., bed","(200,[21,97,105,108,158,179,185,187],[2.5277266469709287,3.172083663361442,0.6753425559264385,4.137164559405029,3.125563647726549,3.5085558999826545,0.6792718340663283,5.158039882716958])",1.0
R002,"new, report, education, find, hope, treat, fly","(200,[0,105,110,130,144,150,185],[4.019381523748645,0.6753425559264385,3.5085558999826545,2.366458499374806,2.324785802974238,3.0811118851557153,0.6792718340663283])",1.0
R021,"new, report, education, draw, nothing, see, general, east","(200,[65,92,105,130,154,167,176,185],[4.42484663185681,2.345405090176974,0.6753425559264385,2.366458499374806,3.3262343431887,3.914021008090819,3.6516567436233283,0.6792718340663283])",1.0
R013,"new, report, technology, breakthrough, party, light, support","(200,[17,20,81,105,120,179,185],[3.172083663361442,2.579019941358479,2.2276220545205905,0.6753425559264385,2.455405985391302,3.5085558999826545,0.6792718340663283])",1.0
F195,"flat, earth, confirmed, sources, bit, show, sing, beautiful","(200,[19,23,51,73,76,118,188,189],[3.5085558999826545,0.6714286566053024,3.914021008090819,3.5085558999826545,2.057723017725193,2.958509563063383,0.6406569979385486,3.0811118851557153])",0.0
R101,"new, report, research, stock, past, pressure, structure, blood, establish","(200,[32,61,75,105,123,159,185,193,196],[2.7508701982851385,4.607168188650764,3.4440173788450834,0.6753425559264385,3.4440173788450834,3.5085558999826545,0.6792718340663283,3.8187108282864943,3.2721671219184243])",1.0
R055,"new, report, research, political, baby, capital, add., effect, seven","(200,[32,50,105,124,135,141,144,148,185],[2.7508701982851385,2.7826188965997183,0.6753425559264385,3.5085558999826545,2.997730276216664,3.172083663361442,2.324785802974238,3.2208738275308737,0.6792718340663283])",1.0
F190,"secret, cure, confirmed, sources, size, attorney., fund, different","(200,[23,38,83,92,102,147,188,192],[0.6714286566053024,3.914021008090819,3.3262343431887,2.345405090176974,4.270695952029551,2.324785802974238,0.6406569979385486,3.6516567436233283])",0.0
R004,"new, report, education, benefit, difficult, police, month, add, blue","(200,[53,76,87,105,112,130,141,168,185],[3.2721671219184243,2.057723017725193,3.3262343431887,0.6753425559264385,2.997730276216664,2.366458499374806,3.172083663361442,3.7316994512968646,0.6792718340663283])",1.0
F080,"celebrity, scandal, confirmed, sources, carry, month, beyond., shoulder","(200,[23,54,86,121,141,142,156,188],[0.6714286566053024,3.577548771469606,2.4789364828014966,2.6330871626287546,3.172083663361442,2.4324164671666035,3.4440173788450834,0.6406569979385486])",0.0
F049,"hoax, confirmed, sources, heavy, i.","(200,[23,149,164,177,188],[0.6714286566053024,4.137164559405029,3.4440173788450834,2.4789364828014966,0.6406569979385486])",0.0
F184,"secret, cure, confirmed, sources, success, reason, everybody, certain, reason","(200,[23,28,88,92,144,147,161,188],[0.6714286566053024,3.8187108282864943,3.3262343431887,2.345405090176974,4.649571605948476,2.324785802974238,5.523458920524919,0.6406569979385486])",0.0
F030,"secret, cure, confirmed, sources, popular, exactly, finish, interview, dinner","(200,[23,35,40,92,96,147,148,178,188],[0.6714286566053024,3.172083663361442,4.019381523748645,2.345405090176974,3.4440173788450834,2.324785802974238,3.2208738275308737,3.5085558999826545,0.6406569979385486])",0.0
R213,"new, report, budget, report, hold, computer, foreign., structure, exactly","(200,[22,96,105,151,185,189,191,196],[3.6516567436233283,3.4440173788450834,1.350685111852877,3.6516567436233283,0.6792718340663283,3.0811118851557153,2.324785802974238,3.2721671219184243])",1.0
F128,"immortal, jellyfish, confirmed, sources, several, speak, good, present, growth","(200,[23,27,66,76,120,130,132,168,188],[0.6714286566053024,3.914021008090819,2.38796470459577,2.057723017725193,2.455405985391302,2.366458499374806,2.4789364828014966,3.7316994512968646,0.6406569979385486])",0.0
R231,"new, report, policy, foreign, always, must, dream, might., institution","(200,[6,11,23,43,105,129,142,166,185],[2.997730276216664,3.3262343431887,0.6714286566053024,3.0385522707369192,0.6753425559264385,4.607168188650764,2.4324164671666035,3.383392757028649,0.6792718340663283])",1.0
R061,"new, report, technology, breakthrough, anything, physical, call., experts","(200,[20,44,49,81,105,106,114,185],[2.579019941358479,3.2721671219184243,3.5085558999826545,2.2276220545205905,0.6753425559264385,3.2721671219184243,3.6516567436233283,0.6792718340663283])",1.0
R137,"new, report, education, organization, maintain, sound, value, car, pick","(200,[3,47,74,105,130,164,166,172,185],[3.577548771469606,2.849310271098391,4.019381523748645,0.6753425559264385,2.366458499374806,3.4440173788450834,3.383392757028649,3.914021008090819,0.6792718340663283])",1.0
R185,"new, report, technology, breakthrough, represent, religious, decide., black, see","(200,[20,81,93,105,110,117,148,154,185],[2.579019941358479,2.2276220545205905,3.0385522707369192,0.6753425559264385,3.5085558999826545,3.914021008090819,3.2208738275308737,3.3262343431887,0.6792718340663283])",1.0
R204,"new, report, technology, breakthrough, get, prepare, report, town., score","(200,[20,26,78,81,86,105,127,185],[2.579019941358479,3.2208738275308737,3.8187108282864943,2.2276220545205905,2.4789364828014966,1.350685111852877,3.577548771469606,0.6792718340663283])",1.0
F217,"immortal, jellyfish, confirmed, sources, chance, wait, civil, teach, participant","(200,[23,66,76,77,122,146,188,193,196],[0.6714286566053024,2.38796470459577,2.057723017725193,3.914021008090819,3.914021008090819,3.0385522707369192,0.6406569979385486,3.8187108282864943,3.2721671219184243])",0.0
F176,"miracle, drug, confirmed, sources, measure, indicate, exactly, build, fire.","(200,[14,23,54,56,60,85,96,128,188],[2.997730276216664,0.6714286566053024,3.577548771469606,2.8844015909096608,2.8844015909096608,3.3262343431887,3.4440173788450834,2.7826188965997183,0.6406569979385486])",0.0
R245,"new, report, technology, breakthrough, network, young, sure., town, move","(200,[9,20,81,82,105,115,152,173,185],[3.577548771469606,2.579019941358479,2.2276220545205905,4.42484663185681,0.6753425559264385,3.3262343431887,3.7316994512968646,3.7316994512968646,0.6792718340663283])",1.0
R104,"new, report, election, life, particular, democratic, quickly, begin","(200,[6,77,105,113,132,184,185,191],[2.997730276216664,3.914021008090819,0.6753425559264385,3.5085558999826545,2.4789364828014966,2.5530444549552183,0.6792718340663283,2.324785802974238])",1.0
F156,"flat, earth, confirmed, sources, range, blue, positive, medical, course","(200,[1,23,52,68,76,118,165,168,188],[4.270695952029551,0.6714286566053024,3.4440173788450834,3.4440173788450834,2.057723017725193,2.958509563063383,4.607168188650764,3.7316994512968646,0.6406569979385486])",0.0
R194,"new, report, election, thing, politics, buy, include., represent","(200,[3,57,80,87,105,117,132,185],[3.577548771469606,3.383392757028649,4.019381523748645,3.3262343431887,0.6753425559264385,3.914021008090819,2.4789364828014966,0.6792718340663283])",1.0
R161,"new, report, technology, breakthrough, record, lay, say, medical","(200,[20,62,68,75,81,105,147,185],[2.579019941358479,3.7316994512968646,3.4440173788450834,3.4440173788450834,2.2276220545205905,0.6753425559264385,2.324785802974238,0.6792718340663283])",1.0
F113,"immortal, jellyfish, confirmed, sources, station, floor, benefit, member, draw.","(200,[15,23,53,66,76,119,159,188,190],[3.3262343431887,0.6714286566053024,3.2721671219184243,2.38796470459577,2.057723017725193,3.2208738275308737,3.5085558999826545,0.6406569979385486,3.3262343431887])",0.0
F150,"hoax, confirmed, sources, build, interesting, set, take, huge, energy","(200,[14,23,34,55,107,142,177,188,198],[2.997730276216664,0.6714286566053024,3.2208738275308737,3.2721671219184243,3.6516567436233283,2.4324164671666035,2.4789364828014966,0.6406569979385486,4.019381523748645])",0.0
F047,"miracle, drug, confirmed, sources, activity, professional, get, long., experience","(200,[23,26,35,56,60,73,110,155,188],[0.6714286566053024,3.2208738275308737,3.172083663361442,2.8844015909096608,2.8844015909096608,3.5085558999826545,3.5085558999826545,4.019381523748645,0.6406569979385486])",0.0
F008,"hoax, confirmed, sources, commercial, current, least, news, consumer.","(200,[23,33,34,43,94,177,188,189],[0.6714286566053024,3.2208738275308737,3.2208738275308737,3.0385522707369192,3.577548771469606,2.4789364828014966,0.6406569979385486,3.0811118851557153])",0.0
F229,"aliens, confirmed, sources, age, culture, although, out.","(200,[23,45,50,178,179,188,191],[0.6714286566053024,3.8187108282864943,2.7826188965997183,3.5085558999826545,3.5085558999826545,0.6406569979385486,2.324785802974238])",0.0
R001,"new, report, research, key, light, five, move","(200,[32,82,105,120,131,174,185],[2.7508701982851385,4.42484663185681,0.6753425559264385,2.455405985391302,3.2721671219184243,3.577548771469606,0.6792718340663283])",1.0
R241,"new, report, public, health, use, guy, try., order, want","(200,[5,26,94,105,112,133,160,170,185],[2.920769235080536,3.2208738275308737,3.577548771469606,0.6753425559264385,2.997730276216664,3.125563647726549,3.6516567436233283,2.849310271098391,0.6792718340663283])",1.0
R198,"new, report, climate, change, gas, move, entire, nice., bill","(200,[7,21,24,82,105,135,180,185,187],[3.7316994512968646,2.5277266469709287,4.137164559405029,4.42484663185681,0.6753425559264385,2.997730276216664,4.42484663185681,0.6792718340663283,2.579019941358479])",1.0
R229,"new, report, research, kid, race, strong, many, enjoy, cause","(200,[5,32,54,105,116,123,155,185,188],[2.920769235080536,2.7508701982851385,3.577548771469606,0.6753425559264385,3.8187108282864943,3.4440173788450834,4.019381523748645,0.6792718340663283,0.6406569979385486])",1.0
R205,"new, report, public, health, player, become, piece, impact., affect","(200,[4,5,55,90,105,124,133,170,185],[3.3262343431887,2.920769235080536,3.2721671219184243,3.577548771469606,0.6753425559264385,3.5085558999826545,3.125563647726549,2.849310271098391,0.6792718340663283])",1.0
F123,"celebrity, scandal, confirmed, sources, difficult, future, project, cost.","(200,[23,30,86,88,112,121,143,188],[0.6714286566053024,3.5085558999826545,2.4789364828014966,3.3262343431887,2.997730276216664,2.6330871626287546,2.849310271098391,0.6406569979385486])",0.0
F043,"celebrity, scandal, confirmed, sources, education, require, cause, sure, floor","(200,[21,23,49,86,116,119,121,130,188],[2.5277266469709287,0.6714286566053024,3.5085558999826545,2.4789364828014966,3.8187108282864943,3.2208738275308737,2.6330871626287546,2.366458499374806,0.6406569979385486])",0.0
F097,"celebrity, scandal, confirmed, sources, agent, recognize, floor, paper.","(200,[16,23,86,119,121,166,171,188],[3.2721671219184243,0.6714286566053024,2.4789364828014966,3.2208738275308737,2.6330871626287546,3.383392757028649,3.914021008090819,0.6406569979385486])",0.0
R014,"new, report, research, vote, pm, able, member, cut.","(200,[14,26,32,96,98,105,185,190],[2.997730276216664,3.2208738275308737,2.7508701982851385,3.4440173788450834,3.6516567436233283,0.6753425559264385,0.6792718340663283,3.3262343431887])",1.0
F005,"flat, earth, confirmed, sources, left, fact, free, set, news.","(200,[15,23,62,73,76,118,142,188,195],[3.3262343431887,0.6714286566053024,3.7316994512968646,3.5085558999826545,2.057723017725193,2.958509563063383,2.4324164671666035,0.6406569979385486,4.42484663185681])",0.0
R234,"new, report, research, compare, religious, purpose, set, task, cup.","(200,[32,46,51,89,93,100,105,142,185],[2.7508701982851385,3.914021008090819,3.914021008090819,3.914021008090819,3.0385522707369192,3.914021008090819,0.6753425559264385,2.4324164671666035,0.6792718340663283])",1.0
F143,"aliens, confirmed, sources, become, understand, growth, role, city., consider","(200,[6,23,50,87,90,112,120,150,188],[2.997730276216664,0.6714286566053024,2.7826188965997183,3.3262343431887,3.577548771469606,2.997730276216664,2.455405985391302,3.0811118851557153,0.6406569979385486])",0.0
R073,"new, report, economic, growth, market, represent, ready, bank., today","(200,[6,15,57,105,117,120,144,157,185],[2.997730276216664,3.3262343431887,3.383392757028649,0.6753425559264385,3.914021008090819,2.455405985391302,2.324785802974238,3.2721671219184243,0.6792718340663283])",1.0
R239,"new, report, education, adult, admit, though, father, him., since","(200,[0,72,87,105,114,130,151,185],[4.019381523748645,4.830311739964974,3.3262343431887,0.6753425559264385,3.6516567436233283,2.366458499374806,3.6516567436233283,1.3585436681326566])",1.0
F181,"aliens, confirmed, sources, ago, write, hope, information, quality, statement.","(200,[0,23,45,50,96,106,148,188,190],[4.019381523748645,0.6714286566053024,3.8187108282864943,2.7826188965997183,3.4440173788450834,3.2721671219184243,3.2208738275308737,0.6406569979385486,3.3262343431887])",0.0
R138,"new, report, election, father, protect, lot, condition, forward","(200,[0,11,35,105,128,132,143,185],[4.019381523748645,3.3262343431887,3.172083663361442,0.6753425559264385,2.7826188965997183,2.4789364828014966,2.849310271098391,0.6792718340663283])",1.0
R172,"new, report, economic, growth, animal, machine, senior, team, get","(200,[26,40,68,105,120,144,160,185],[3.2208738275308737,4.019381523748645,3.4440173788450834,0.6753425559264385,2.455405985391302,4.649571605948476,3.6516567436233283,0.6792718340663283])",1.0
R143,"new, report, policy, discussion, early, air, water, international","(200,[88,92,105,115,142,185,188,189],[3.3262343431887,2.345405090176974,0.6753425559264385,3.3262343431887,2.4324164671666035,0.6792718340663283,0.6406569979385486,3.0811118851557153])",1.0
F166,"mind, control, confirmed, sources, billion, matter, mouth, reduce","(200,[2,8,23,58,97,159,184,188],[4.137164559405029,2.5277266469709287,0.6714286566053024,3.914021008090819,3.172083663361442,3.5085558999826545,2.5530444549552183,0.6406569979385486])",0.0
R003,"new, report, budget, report, matter, way, data, question, sure","(200,[2,21,95,105,147,185,191],[4.137164559405029,2.5277266469709287,3.5085558999826545,1.350685111852877,2.324785802974238,0.6792718340663283,4.649571605948476])",1.0
R167,"new, report, climate, change, type, finally, television, top, support.","(200,[17,21,59,105,113,126,128,185,187],[3.172083663361442,2.5277266469709287,2.6902455764687034,0.6753425559264385,3.5085558999826545,3.914021008090819,2.7826188965997183,0.6792718340663283,2.579019941358479])",1.0
R183,"new, report, climate, change, page, floor, help, recent, sister","(200,[21,27,105,119,121,147,185,187,191],[2.5277266469709287,3.914021008090819,0.6753425559264385,3.2208738275308737,2.6330871626287546,2.324785802974238,0.6792718340663283,2.579019941358479,2.324785802974238])",1.0
R238,"new, report, technology, breakthrough, center, government, message, sport., different","(200,[20,59,80,81,83,105,111,115,185],[2.579019941358479,2.6902455764687034,4.019381523748645,2.2276220545205905,3.3262343431887,0.6753425559264385,4.270695952029551,3.3262343431887,0.6792718340663283])",1.0
R041,"new, report, election, discuss, poor, imagine, turn","(200,[14,86,101,103,105,132,185],[2.997730276216664,2.4789364828014966,3.6516567436233283,4.607168188650764,0.6753425559264385,2.4789364828014966,0.6792718340663283])",1.0
F237,"government, cover-up, confirmed, sources, product, tree, generation, surface, arrive.","(200,[13,23,42,47,59,71,81,163,188],[2.4789364828014966,0.6714286566053024,3.577548771469606,2.849310271098391,2.6902455764687034,3.5085558999826545,2.2276220545205905,3.914021008090819,0.6406569979385486])",0.0
R086,"new, report, research, bit, resource, matter, himself., agent, according","(200,[2,16,32,70,105,164,185,189,192],[4.137164559405029,3.2721671219184243,2.7508701982851385,3.7316994512968646,0.6753425559264385,3.4440173788450834,0.6792718340663283,3.0811118851557153,3.6516567436233283])",1.0
R240,"new, report, policy, probably, use, start, partner., behind","(200,[97,105,133,142,146,185,190,196],[3.172083663361442,0.6753425559264385,3.125563647726549,2.4324164671666035,3.0385522707369192,0.6792718340663283,3.3262343431887,3.2721671219184243])",1.0
R133,"new, report, public, health, former, high, former, already.","(200,[5,105,116,160,170,181,185],[2.920769235080536,0.6753425559264385,3.8187108282864943,7.3033134872466565,2.849310271098391,4.607168188650764,0.6792718340663283])",1.0
F044,"hoax, confirmed, sources, increase, much, imagine, line, onto, someone","(200,[23,71,101,119,124,163,177,182,188],[0.6714286566053024,3.5085558999826545,3.6516567436233283,3.2208738275308737,3.5085558999826545,3.914021008090819,2.4789364828014966,3.577548771469606,0.6406569979385486])",0.0
F125,"government, cover-up, confirmed, sources, party, technology, offer, city, team","(200,[13,20,23,59,68,95,158,179,188],[2.4789364828014966,2.579019941358479,0.6714286566053024,2.6902455764687034,3.4440173788450834,3.5085558999826545,3.125563647726549,3.5085558999826545,0.6406569979385486])",0.0
F165,"secret, cure, confirmed, sources, either, southern, site., practice, reality","(200,[23,48,80,92,126,143,147,188],[0.6714286566053024,3.8187108282864943,8.03876304749729,2.345405090176974,3.914021008090819,2.849310271098391,2.324785802974238,0.6406569979385486])",0.0
F137,"flat, earth, confirmed, sources, power, entire, report, response, loss","(200,[23,24,45,56,76,105,118,129,188],[0.6714286566053024,4.137164559405029,3.8187108282864943,2.8844015909096608,2.057723017725193,0.6753425559264385,2.958509563063383,4.607168188650764,0.6406569979385486])",0.0
R088,"new, report, research, heavy, environmental, anything., face, south, although.","(200,[16,27,32,34,52,105,149,151,185],[3.2721671219184243,3.914021008090819,2.7508701982851385,3.2208738275308737,3.4440173788450834,0.6753425559264385,4.137164559405029,3.6516567436233283,0.6792718340663283])",1.0
R169,"new, report, technology, breakthrough, time, positive, develop, world., believe","(200,[1,20,41,81,87,105,133,157,185],[4.270695952029551,2.579019941358479,3.383392757028649,2.2276220545205905,3.3262343431887,0.6753425559264385,3.125563647726549,3.2721671219184243,0.6792718340663283])",1.0
R193,"new, report, technology, breakthrough, another, plan, nice","(200,[20,81,105,123,166,170,185],[2.579019941358479,2.2276220545205905,0.6753425559264385,3.4440173788450834,3.383392757028649,2.849310271098391,0.6792718340663283])",1.0
F247,"mind, control, confirmed, sources, discuss, argue, media, drive, prevent","(200,[8,9,14,23,52,125,130,184,188],[2.5277266469709287,3.577548771469606,2.997730276216664,0.6714286566053024,3.4440173788450834,2.7826188965997183,2.366458499374806,2.5530444549552183,0.6406569979385486])",0.0
R179,"new, report, technology, breakthrough, explain, back, beyond, before., need","(200,[20,30,81,96,100,105,137,141,185],[2.579019941358479,3.5085558999826545,2.2276220545205905,3.4440173788450834,3.914021008090819,0.6753425559264385,3.7316994512968646,3.172083663361442,0.6792718340663283])",1.0
F138,"immortal, jellyfish, confirmed, sources, fear, guess, natural, mind, able","(200,[23,60,66,76,96,113,184,188],[0.6714286566053024,2.8844015909096608,2.38796470459577,2.057723017725193,3.4440173788450834,3.5085558999826545,2.5530444549552183,1.2813139958770972])",0.0
R017,"new, report, policy, style, culture, plan, painting, yes, believe","(200,[0,34,44,45,105,123,133,142,185],[4.019381523748645,3.2208738275308737,3.2721671219184243,3.8187108282864943,0.6753425559264385,3.4440173788450834,3.125563647726549,2.4324164671666035,0.6792718340663283])",1.0
F090,"mind, control, confirmed, sources, purpose, become, return, organization, letter.","(200,[8,23,35,89,90,100,164,184,188],[2.5277266469709287,0.6714286566053024,3.172083663361442,3.914021008090819,3.577548771469606,3.914021008090819,3.4440173788450834,2.5530444549552183,0.6406569979385486])",0.0
F222,"mind, control, confirmed, sources, fund, know, great, area.","(200,[8,23,38,105,150,179,184,188],[2.5277266469709287,0.6714286566053024,3.914021008090819,0.6753425559264385,3.0811118851557153,3.5085558999826545,2.5530444549552183,0.6406569979385486])",0.0
R114,"new, report, climate, change, vote, firm, ahead, determine","(200,[14,21,68,94,105,134,185,187],[2.997730276216664,2.5277266469709287,3.4440173788450834,3.577548771469606,0.6753425559264385,3.914021008090819,0.6792718340663283,2.579019941358479])",1.0
F235,"celebrity, scandal, confirmed, sources, well, yes, large, risk, truth","(200,[22,23,44,69,86,121,157,188,194],[3.6516567436233283,0.6714286566053024,3.2721671219184243,3.914021008090819,2.4789364828014966,2.6330871626287546,3.2721671219184243,0.6406569979385486,3.914021008090819])",0.0
F185,"hoax, confirmed, sources, upon, economic, common, memory, minute.","(200,[23,132,135,141,144,175,177,188],[0.6714286566053024,2.4789364828014966,2.997730276216664,3.172083663361442,2.324785802974238,4.270695952029551,2.4789364828014966,0.6406569979385486])",0.0
F221,"flat, earth, confirmed, sources, day, fast, east, discussion, business","(200,[23,63,76,115,118,133,174,176,188],[0.6714286566053024,4.019381523748645,2.057723017725193,3.3262343431887,2.958509563063383,3.125563647726549,3.577548771469606,3.6516567436233283,0.6406569979385486])",0.0
F054,"secret, cure, confirmed, sources, thought, want, customer, tough, interesting","(200,[13,23,34,47,55,92,112,147,188],[2.4789364828014966,0.6714286566053024,3.2208738275308737,2.849310271098391,3.2721671219184243,2.345405090176974,2.997730276216664,2.324785802974238,0.6406569979385486])",0.0
R000,"new, report, public, health, treat, dinner, enter, including, describe","(200,[5,35,40,85,105,134,150,170,185],[2.920769235080536,3.172083663361442,4.019381523748645,3.3262343431887,0.6753425559264385,3.914021008090819,3.0811118851557153,2.849310271098391,0.6792718340663283])",1.0
R178,"new, report, budget, report, big, pick, region, week, box.","(200,[48,105,122,159,172,174,185,191],[3.8187108282864943,1.350685111852877,3.914021008090819,3.5085558999826545,3.914021008090819,3.577548771469606,0.6792718340663283,2.324785802974238])",1.0
F006,"hoax, confirmed, sources, action, receive, brother, grow, fire, determine","(200,[4,17,23,33,91,134,177,188,191],[3.3262343431887,3.172083663361442,0.6714286566053024,3.2208738275308737,3.7316994512968646,3.914021008090819,2.4789364828014966,0.6406569979385486,2.324785802974238])",0.0
F174,"secret, cure, confirmed, sources, success, local, mind, stage.","(200,[23,28,43,92,147,184,188],[0.6714286566053024,7.637421656572989,3.0385522707369192,2.345405090176974,2.324785802974238,2.5530444549552183,0.6406569979385486])",0.0
R009,"new, report, election, network, receive, someone., experts, discuss","(200,[9,14,17,105,106,132,152,185],[3.577548771469606,2.997730276216664,3.172083663361442,0.6753425559264385,3.2721671219184243,2.4789364828014966,3.7316994512968646,0.6792718340663283])",1.0
R122,"new, report, economic, growth, much, simply, sea, three","(200,[17,42,105,120,124,125,144,185],[3.172083663361442,3.577548771469606,0.6753425559264385,2.455405985391302,3.5085558999826545,2.7826188965997183,2.324785802974238,0.6792718340663283])",1.0
F189,"immortal, jellyfish, confirmed, sources, ask, maybe, discuss, challenge, minute","(200,[14,18,23,66,76,107,135,157,188],[2.997730276216664,4.830311739964974,0.6714286566053024,2.38796470459577,2.057723017725193,3.6516567436233283,2.997730276216664,3.2721671219184243,0.6406569979385486])",0.0
R146,"new, report, technology, breakthrough, speak, teacher, behind, must","(200,[20,23,81,105,108,132,146,185],[2.579019941358479,0.6714286566053024,2.2276220545205905,0.6753425559264385,4.137164559405029,2.4789364828014966,3.0385522707369192,0.6792718340663283])",1.0
R022,"new, report, climate, change, manager, land, easy, apply., speak","(200,[21,52,105,132,148,160,185,187,192],[2.5277266469709287,3.4440173788450834,0.6753425559264385,2.4789364828014966,3.2208738275308737,3.6516567436233283,0.6792718340663283,2.579019941358479,3.6516567436233283])",1.0
F177,"aliens, confirmed, sources, save, fact., brother, pass, beyond","(200,[23,50,91,100,120,188,192],[0.6714286566053024,2.7826188965997183,3.7316994512968646,3.914021008090819,2.455405985391302,0.6406569979385486,7.3033134872466565])",0.0
F021,"secret, cure, confirmed, sources, report, young, article, expect., industry","(200,[9,10,19,23,92,102,105,147,188],[3.577548771469606,4.830311739964974,3.5085558999826545,0.6714286566053024,2.345405090176974,4.270695952029551,0.6753425559264385,2.324785802974238,0.6406569979385486])",0.0
